edad,nivel_educacion,estado_civil,tipo_empleo,region,historial_credito,ingreso_mensual,monto_solicitado,antiguedad_empleo,aprobado
28,Secundaria,Divorciado,Empleado,Centro,Regular,4933.966397188997,29719.89709146935,18,1
30,Secundaria,Casado,Empleado,Centro,Regular,4405.4379781351,15609.005586258872,10,1
48,Universitario,Soltero,Empleado,Norte,Bueno,4324.838524838761,8307.620284529352,19,1
45,Secundaria,Casado,Empleado,Sur,Malo,4083.958876523931,41646.635109536976,22,1
50,Secundaria,Soltero,Desempleado,Este,Excelente,2280.532223832425,41989.489527931364,3,1
38,Secundaria,Soltero,Empleado,Sur,Bueno,6241.111441945228,40910.89043839605,17,1
41,Secundaria,Casado,Empleado,Norte,Excelente,4049.6194357228787,32609.051906372526,13,1
28,Secundaria,Soltero,Empleado,Norte,Bueno,7701.317180018761,18934.75399200192,5,0
64,Universitario,Casado,Empleado,Oeste,Bueno,2677.8206757879893,15899.443954232593,24,1
61,Tecnico,Casado,Desempleado,Sur,Bueno,5715.755645314696,1419.1837357903391,15,1
28,Universitario,Soltero,Empleado,Norte,Bueno,7573.1629734015805,41846.770375723776,17,1
49,Universitario,Viudo,Pensionado,Sur,Bueno,5576.899925715867,5284.202177188481,0,1
40,Tecnico,Soltero,Empleado,Centro,Bueno,7073.164934845241,31906.994903997613,7,0
41,Secundaria,Soltero,Autonomo,Centro,Bueno,6757.862910250444,25699.67239516433,0,1
60,Tecnico,Soltero,Empleado,Este,Excelente,3392.8475515208274,26807.778587391207,0,0
61,Universitario,Soltero,Desempleado,Este,Bueno,5120.892367564375,46408.929420080894,18,1
28,Secundaria,Soltero,Empleado,Centro,Bueno,1925.0816466417602,2549.1355522908634,20,0
27,Universitario,Casado,Empleado,Sur,Excelente,4655.786355408316,38896.21900680984,24,1
46,Tecnico,Viudo,Empleado,Sur,Regular,2459.038197063228,3550.567519998049,9,0
62,Universitario,Soltero,Empleado,Sur,Malo,6154.905067657608,2869.5266908334825,17,1
34,Tecnico,Casado,Desempleado,Norte,Bueno,4602.020637623297,22061.067208927714,11,0
60,Secundaria,Casado,Empleado,Sur,Bueno,3760.8370109479556,4090.6835428053696,16,1
61,Posgrado,Divorciado,Empleado,Centro,Excelente,2735.3390924022383,39668.05361335269,0,1
43,Universitario,Casado,Autonomo,Oeste,Bueno,7990.629069257266,26948.591588768522,7,1
38,Secundaria,Soltero,Empleado,Este,Bueno,1316.3157503715152,2422.9003503289478,9,1
43,Universitario,Soltero,Pensionado,Centro,Bueno,1113.636900121424,2984.533637614056,9,0
55,Tecnico,Casado,Autonomo,Norte,Malo,2364.253283555825,31020.75795723449,17,0
29,Universitario,Divorciado,Empleado,Sur,Bueno,7791.721702120301,40499.47906526184,8,1
39,Universitario,Soltero,Desempleado,Este,Excelente,7850.514811903888,22452.177032463904,24,0
45,Tecnico,Soltero,Empleado,Oeste,Regular,5515.479690359379,28174.452905245595,1,1
63,Secundaria,Divorciado,Empleado,Norte,Bueno,7136.7680038861145,40191.64324844518,2,1
23,Secundaria,Divorciado,,Este,Bueno,2340.524462053727,30914.80252804914,1,0
23,Tecnico,Viudo,Empleado,Oeste,Regular,7798.70307807169,12013.251645282155,5,1
48,Universitario,Casado,Autonomo,Oeste,Regular,1828.0509210048656,31039.549267604452,22,1
35,Secundaria,Soltero,Desempleado,Oeste,Excelente,1528.1013549079396,31785.693494195464,11,1
60,Secundaria,Casado,Empleado,Sur,Bueno,1607.9230825803647,36971.24206317521,21,0
33,Universitario,Casado,Empleado,Norte,Regular,4926.521047562465,31422.835190283262,18,0
53,Posgrado,Soltero,Pensionado,Este,Regular,6423.015685169977,48492.86439244386,14,0
49,Tecnico,Casado,Empleado,Norte,Bueno,3440.0036806973585,10667.127127136355,18,1
49,Secundaria,Casado,Empleado,Centro,Bueno,7840.851112060111,47603.44329878674,11,1
46,Secundaria,Soltero,Empleado,Este,Bueno,3927.824994451972,27378.635027150798,17,1
25,Secundaria,Casado,Desempleado,Sur,Malo,1883.2295655671574,33925.85088425069,15,1
47,Posgrado,Casado,Empleado,Oeste,Excelente,4154.960586940184,5873.618275157303,1,1
57,Secundaria,Viudo,Autonomo,Este,Bueno,5689.067591041567,19648.221127527246,10,1
24,Universitario,Soltero,Autonomo,Sur,Regular,6792.025619631527,38699.57817669546,11,0
22,Secundaria,Soltero,Empleado,Centro,Bueno,4103.131687687469,35638.63973985053,4,0
38,Universitario,Casado,Empleado,Centro,Bueno,5073.969147554006,2966.830020105099,23,1
28,Universitario,Soltero,Autonomo,Oeste,Excelente,2724.8819275437445,27783.118911364985,5,0
26,Universitario,Casado,Empleado,Norte,Excelente,5450.598990119701,5325.631455452062,24,1
40,Secundaria,Casado,Autonomo,Este,Regular,7898.997996442475,49796.96502972995,10,0
60,Secundaria,Soltero,Desempleado,Oeste,Excelente,1153.1857226321158,44967.53283813144,20,0
55,Secundaria,Casado,Autonomo,Norte,Bueno,7183.020829077208,2032.952360998311,9,1
56,Posgrado,Casado,Autonomo,Sur,Excelente,4848.434019926164,43073.82936622891,3,1
37,Universitario,Soltero,Autonomo,Centro,Regular,2615.1103488485596,46052.05042736197,8,1
61,Universitario,Divorciado,Autonomo,Norte,Bueno,7675.205912066657,18323.862905609298,11,1
60,Universitario,Divorciado,Empleado,Oeste,Regular,4280.150982024072,36255.581097340524,9,0
48,Universitario,Casado,Empleado,Este,Excelente,3188.1698120483766,22663.08356418117,13,1
62,Secundaria,Casado,Empleado,Este,Malo,2106.7829235500562,33106.39174424086,4,1
59,Posgrado,Casado,Autonomo,Norte,Bueno,2560.055913847967,17675.55281061138,0,1
46,Tecnico,Divorciado,Empleado,Centro,Regular,6796.513099458387,16805.40259503015,4,0
47,Tecnico,Casado,Autonomo,Sur,Regular,5223.752067083594,21797.260554021374,15,1
35,Tecnico,Casado,Empleado,Este,Bueno,7375.368460315875,8132.820173972556,4,1
35,Secundaria,Divorciado,Autonomo,Oeste,Excelente,2470.172855536058,41725.80925733375,4,0
35,Secundaria,Soltero,Empleado,Oeste,Bueno,1672.1977317120907,18086.196872720197,17,1
46,Universitario,Divorciado,Autonomo,Centro,Excelente,843.8302230242481,20607.328141386413,5,0
57,Secundaria,Soltero,Empleado,Este,Regular,4456.6066708351555,44808.67602240509,20,1
25,Universitario,Soltero,Empleado,Sur,Bueno,7987.8098987503145,25334.566889095397,17,1
36,Secundaria,Soltero,Empleado,Centro,Bueno,5803.7499354942,27668.441558192284,9,1
53,Tecnico,Viudo,,Oeste,Malo,3020.4410621490515,47868.40811407783,14,0
39,Secundaria,Divorciado,Empleado,Sur,Bueno,7113.381797788436,44449.59277410447,23,0
35,Tecnico,Casado,Empleado,Norte,Bueno,6428.40031511331,9303.868735533537,21,1
22,Universitario,Casado,Pensionado,Centro,Bueno,910.9891957510827,24187.53646598715,10,1
63,Secundaria,Casado,Autonomo,Sur,Bueno,6681.3954598953615,48593.51514399873,18,1
41,Universitario,Divorciado,Pensionado,Oeste,Bueno,2963.792652117171,19245.94861320153,24,0
31,Tecnico,Casado,Empleado,Este,Malo,1877.6489450019278,19207.082317293803,12,1
31,Universitario,Soltero,Empleado,Norte,Regular,2429.582046106937,10556.481357668563,19,1
45,Posgrado,Soltero,Desempleado,Oeste,Bueno,4173.774591501001,6601.832591837136,2,1
55,Universitario,Casado,Empleado,Norte,Regular,3859.0490748896796,37274.93474704311,15,1
49,Secundaria,Casado,Autonomo,Este,Malo,2879.9885554944326,38731.49296637431,6,0
48,Secundaria,Soltero,Empleado,Este,Bueno,2039.9719198906355,48481.63521164699,11,0
61,Secundaria,Soltero,Empleado,Este,Bueno,6288.061685423619,38897.49233436279,14,1
22,Universitario,Divorciado,Empleado,Oeste,Regular,7928.7904428914035,12924.272207646336,7,1
54,Secundaria,Soltero,Empleado,Centro,Bueno,6400.099379021771,2965.712336137257,22,1
25,Tecnico,Casado,Empleado,Oeste,Bueno,2930.746167235097,49286.43183411335,16,1
28,Universitario,Viudo,Empleado,Norte,Regular,2562.6245221673603,17682.08408163668,0,0
30,Tecnico,Casado,Pensionado,Norte,Bueno,2367.1943076747552,16286.605579188617,20,1
37,Universitario,Soltero,Empleado,Este,Bueno,1784.2045363210614,45391.805277719744,7,1
26,Secundaria,Casado,Autonomo,Centro,Bueno,4769.579957784568,29669.89502870432,13,1
55,Secundaria,Divorciado,Autonomo,Centro,Bueno,5158.882678064078,11528.687518607594,9,0
44,Universitario,Casado,Empleado,Centro,Malo,5879.619156774588,44565.71589309574,18,1
64,Tecnico,Viudo,Empleado,Sur,Bueno,5697.536270722409,49674.68189768242,7,0
46,Universitario,Soltero,Autonomo,Este,Bueno,2904.799841240354,5247.249496390706,18,0
34,Tecnico,Casado,Autonomo,Este,Excelente,3178.2392388572953,43250.32978682187,3,0
45,Secundaria,Casado,Autonomo,Norte,Excelente,5706.904655184832,20135.269186535304,9,1
32,Universitario,Divorciado,Autonomo,Norte,Bueno,3316.023013642124,26679.549878828515,22,1
38,Universitario,Soltero,Pensionado,Centro,Regular,2330.886965259054,45825.98281248406,2,1
58,Universitario,Divorciado,Empleado,Sur,Regular,3495.220306616525,48695.58059298075,3,0
34,Secundaria,Casado,Empleado,Sur,Regular,2759.005934561439,13846.03161003117,15,0
48,Universitario,Soltero,Autonomo,Norte,Bueno,1435.8515927737603,11429.687777035775,23,0
41,Tecnico,Soltero,Empleado,Centro,Regular,6777.000096391906,4945.311370984081,3,0
54,Secundaria,Divorciado,Desempleado,Este,Bueno,6942.402001930662,28528.09478044476,24,1
63,Posgrado,Soltero,Empleado,Oeste,Regular,2382.2021612015324,1666.6153770827455,19,1
53,Secundaria,Soltero,Empleado,Centro,Excelente,1266.3598365814526,21183.016582886892,19,0
29,Posgrado,Soltero,Autonomo,Sur,Regular,6119.557548928492,4595.816815948419,12,0
50,Tecnico,Divorciado,Empleado,Oeste,Excelente,2323.0061062165787,20856.063363537363,20,1
61,Secundaria,Casado,Empleado,Norte,Excelente,3632.7355239453937,2956.677274014854,16,1
40,Tecnico,Casado,Empleado,Norte,Bueno,1261.7738161091595,41925.64576982967,22,1
27,Universitario,Soltero,Desempleado,Centro,Bueno,2429.1410102607333,11277.210702989729,24,1
60,Universitario,Casado,Empleado,Oeste,Bueno,6508.896403973377,17087.126807537687,15,1
62,Universitario,Casado,Desempleado,,Bueno,6591.654417789453,43632.351833713205,24,1
42,Universitario,Divorciado,Empleado,Sur,Regular,2291.010739191515,37567.03700527805,16,1
43,Universitario,Divorciado,Autonomo,Este,Regular,3218.5796847681645,11732.879720460865,5,0
63,Universitario,Soltero,Autonomo,Norte,Bueno,1766.5166174749538,4523.071514217307,2,0
31,Secundaria,Casado,Empleado,Sur,Bueno,1334.042938051441,36068.01506591163,19,0
31,Tecnico,Soltero,Empleado,Sur,Bueno,7943.636344028548,20144.424983717356,23,0
50,Secundaria,Casado,Empleado,Sur,Regular,5520.276448962843,38537.91995679284,3,1
37,Posgrado,Soltero,Autonomo,Centro,Bueno,4703.094866227895,22819.44384638531,7,0
22,Posgrado,Soltero,Empleado,Sur,Malo,6311.589202918157,17954.118235641545,19,1
38,Secundaria,Soltero,Autonomo,Norte,Malo,6848.555549751613,23109.06500240743,8,0
51,Universitario,Casado,Empleado,,Regular,6608.346329922038,37679.39029786316,21,1
47,Posgrado,Soltero,Empleado,Centro,Malo,919.0840348871116,45208.79404047833,0,0
40,Secundaria,Casado,Empleado,Sur,Regular,2145.016866971589,3438.592632840201,12,1
42,Universitario,Casado,Empleado,Norte,Excelente,5515.318175248383,26681.4655201208,1,1
38,Posgrado,Soltero,Empleado,Sur,Malo,3505.467304188533,2608.9360251100024,22,1
61,Secundaria,Casado,Desempleado,,Bueno,7873.87508763997,23952.06770619358,9,1
42,Universitario,Soltero,Autonomo,Este,Regular,5590.914506995429,44378.858625748115,22,1
62,Secundaria,Casado,Empleado,Centro,Excelente,7687.1521428502865,18717.923054595172,18,1
61,Posgrado,Casado,Pensionado,Centro,Bueno,2250.4146678497154,46690.070632951516,16,0
40,Posgrado,Soltero,Autonomo,Oeste,Regular,7020.490602428166,31899.81511087986,23,1
28,Posgrado,Soltero,Desempleado,Oeste,Bueno,3113.7366018696225,46773.61184585731,12,1
38,Tecnico,Soltero,Empleado,Este,Bueno,7924.866619312209,38101.16464521347,13,1
22,Universitario,Divorciado,Empleado,Norte,Bueno,1935.3584389266605,6068.323165789352,10,1
58,Universitario,Casado,Empleado,Centro,Regular,4517.646695635951,12326.417010571176,9,1
27,Tecnico,Casado,Autonomo,,Excelente,6508.480643627278,20314.3522745918,6,1
47,Universitario,Casado,Empleado,Norte,Bueno,3915.0258603490583,9335.237218591725,9,1
23,Secundaria,Soltero,Empleado,Oeste,Regular,4170.205233351056,25250.668634056365,23,1
53,Universitario,Casado,Empleado,Sur,Bueno,7901.761727641336,24097.03962937304,0,1
26,Secundaria,Casado,Empleado,Este,Bueno,3862.218682168304,47856.70070334168,13,1
58,Secundaria,Soltero,Autonomo,Este,Excelente,5149.319124313258,22252.66626190291,2,0
52,Secundaria,Soltero,Empleado,Este,Bueno,1192.685556861085,39495.71341011189,12,1
33,Universitario,Soltero,Empleado,Centro,Bueno,6863.912577513872,47153.616697722515,1,1
56,Tecnico,Casado,Autonomo,Sur,Regular,5466.809952652713,43972.45271772529,16,1
51,Universitario,Viudo,Pensionado,Este,Excelente,3708.9447406122576,11224.713601067999,20,0
27,Secundaria,Soltero,Autonomo,Este,Bueno,916.4206876725423,25305.46481842367,2,1
36,Tecnico,Casado,Desempleado,Oeste,Regular,5060.015508273228,18039.24933250036,14,0
36,Tecnico,Soltero,Autonomo,Oeste,Regular,891.1363650859678,20593.07606172356,7,1
37,Universitario,Viudo,Empleado,Sur,Regular,808.6660201449289,18679.534486041808,5,1
41,Tecnico,Soltero,Empleado,Oeste,Excelente,5235.909647475353,41491.6012985752,8,1
34,Universitario,Casado,Autonomo,Norte,Regular,2160.9228848087905,23154.813700999926,24,1
63,Universitario,Casado,,Centro,Bueno,2181.5903579702863,26661.02227998972,10,0
52,Universitario,Casado,Autonomo,Sur,Malo,5503.555273995755,49139.92049530666,21,1
55,Secundaria,Casado,Empleado,Oeste,Bueno,1186.6197531634948,3938.9843373843055,1,1
50,Secundaria,Soltero,Empleado,Norte,Bueno,3056.5200426168058,24909.924349746692,8,1
24,Universitario,Soltero,Empleado,Sur,Excelente,1875.9096954225372,38929.02364035969,17,1
30,Secundaria,Soltero,Empleado,Este,Bueno,4977.269862535044,8406.9359512231,18,1
32,Universitario,Soltero,Empleado,Centro,Excelente,5564.70911403725,30965.04813612392,21,1
32,Tecnico,Casado,Autonomo,Este,Bueno,5992.178145913113,12733.774197188872,17,1
46,Posgrado,Soltero,Empleado,Centro,Malo,2637.6647618136712,43502.80154800381,4,0
43,Universitario,Soltero,Empleado,Este,Regular,1442.5982117834046,17027.883604603885,17,1
63,Posgrado,Casado,Empleado,Este,Bueno,1366.5223299816644,17124.07802814457,11,1
30,Tecnico,Viudo,Autonomo,Norte,Excelente,3868.2911488452114,30311.500047376783,3,0
41,Universitario,Casado,Empleado,Centro,Excelente,7610.079745251548,9994.582497875526,14,1
42,Tecnico,Soltero,Empleado,Sur,Regular,2367.6490465785773,14959.54330624999,10,0
31,Tecnico,Soltero,Empleado,Centro,Regular,2648.539529659155,21414.960655851162,18,0
43,Universitario,Viudo,Empleado,Centro,Regular,1526.3993751621842,18328.255293865408,4,0
50,Universitario,Soltero,Desempleado,Centro,Excelente,5160.105972036298,26718.983682273538,5,1
30,Posgrado,Soltero,Desempleado,Este,Excelente,5695.084692419659,30382.367059379347,12,1
26,Universitario,Casado,Empleado,Oeste,Bueno,5429.104698757472,28766.705233758064,22,1
61,Tecnico,Casado,Empleado,Oeste,Bueno,7000.137749922425,33054.24728760468,9,1
32,Tecnico,Casado,Autonomo,Norte,Bueno,4302.266012187716,16079.726313783192,23,1
22,Universitario,Soltero,Empleado,Oeste,Bueno,1768.090693522864,7194.885130596374,24,0
63,Secundaria,Soltero,Empleado,Norte,Regular,2883.716941071771,38279.569530122775,13,1
22,Secundaria,Viudo,Empleado,Este,Bueno,5569.495808633733,42688.238748903415,3,1
60,Tecnico,Soltero,Desempleado,Norte,Malo,5214.478210939231,13593.30537889918,19,0
26,Secundaria,Casado,Empleado,Norte,Regular,4623.22253414933,20947.505851742968,22,1
43,Secundaria,Casado,Empleado,Sur,Excelente,5717.343814558548,25429.89163121421,11,1
47,Secundaria,Casado,Autonomo,Este,Bueno,5389.214122687756,27133.015294893885,14,0
27,Secundaria,Soltero,Empleado,Oeste,Bueno,7145.5392041476525,33315.01838329494,9,1
53,Secundaria,Soltero,,Norte,Bueno,5019.317917843736,3038.5584344107456,10,0
32,Posgrado,Casado,Pensionado,Este,Bueno,6405.929782644007,36352.37705396683,8,0
31,Tecnico,Divorciado,Empleado,Norte,Bueno,2590.6915229585684,4036.5793419911033,10,1
60,Tecnico,Divorciado,Autonomo,Este,Bueno,5682.91460904129,23946.139815970524,1,1
55,Universitario,Soltero,Empleado,Oeste,Bueno,7295.797652355265,41555.88564289051,12,1
52,Secundaria,Soltero,Empleado,Este,Bueno,3577.2727608787995,23109.550350641417,21,1
33,Posgrado,Divorciado,Empleado,Oeste,Regular,6409.550148838256,8305.397689644142,7,1
37,Universitario,Casado,Empleado,Sur,Regular,6018.482968607134,49266.65840529202,20,0
59,Secundaria,Divorciado,Empleado,Oeste,Bueno,1228.5886174771217,44574.9876416389,20,1
24,Tecnico,Soltero,Autonomo,Este,Regular,4986.85982929332,38794.36802802569,7,1
23,Universitario,Casado,Empleado,Este,Bueno,1737.363314245777,21164.068542061308,0,1
26,Posgrado,Casado,Empleado,Oeste,Regular,7764.698040060256,10008.440617575592,5,1
32,Tecnico,Casado,Empleado,Norte,Regular,6642.134019444725,47129.14788950656,12,1
46,Universitario,Casado,Autonomo,Oeste,Bueno,1590.0113689792647,27085.205199339813,8,1
56,Secundaria,Soltero,Empleado,Oeste,Excelente,1676.6143830632845,42765.417558986774,5,1
56,Posgrado,Casado,Empleado,Sur,Regular,5080.211755370857,17762.65528221186,14,1
43,Secundaria,Soltero,Empleado,Norte,Bueno,3283.20205404692,17429.12753689406,22,0
58,Posgrado,Casado,Empleado,Norte,Bueno,1051.3221853263867,49291.483553027916,15,1
43,Universitario,Viudo,Empleado,Centro,Malo,4699.818856397982,26569.81937624764,3,1
32,Universitario,Soltero,Autonomo,Oeste,Bueno,3592.4847177380975,7894.075769176568,16,1
53,Tecnico,Divorciado,Empleado,,Bueno,1527.750745076547,11764.059221740663,8,1
56,Secundaria,Soltero,Empleado,Sur,Bueno,6573.826824243075,24615.269690243316,11,1
52,Secundaria,Casado,Empleado,Este,Excelente,7388.552710007403,3081.0746139321554,21,1
29,Secundaria,Viudo,Autonomo,Centro,Regular,6247.476324901736,23664.165283536724,18,0
41,Secundaria,Soltero,Empleado,Norte,Malo,6721.440632117196,21528.10126192625,19,1
63,Universitario,Soltero,Empleado,Sur,Excelente,2358.732084316045,39187.477000654864,11,1
55,Tecnico,Casado,Empleado,Centro,Bueno,2697.725246613927,18392.156259972846,21,0
25,Secundaria,Soltero,Empleado,Norte,Bueno,2301.3982901541517,49144.88931544037,5,0
39,Posgrado,Casado,,Sur,Bueno,6308.456705832061,9857.726045744253,11,1
25,Universitario,Divorciado,Empleado,Centro,Regular,7625.002968328379,29958.34756343861,8,1
41,Posgrado,Casado,Empleado,Oeste,Bueno,5961.227888484099,5395.265553404477,19,1
30,Posgrado,Soltero,Empleado,Sur,Regular,7146.560707132803,36959.33521570512,4,1
37,Secundaria,Casado,Empleado,Norte,Regular,5398.633483158843,49742.9307150366,20,1
47,Tecnico,Casado,Empleado,Norte,Regular,3591.151284023353,41137.79324982998,2,0
59,Universitario,Soltero,Empleado,,Excelente,3865.483627498197,28229.473495294762,1,1
46,Universitario,Casado,Autonomo,Centro,Regular,1342.3143116053147,24752.32651258491,7,0
25,Secundaria,Casado,Pensionado,Este,Bueno,1026.4918057713878,41916.4681020755,9,0
62,Universitario,Casado,Pensionado,Oeste,Excelente,5807.424350161357,46862.73015082549,14,1
62,Secundaria,Soltero,Desempleado,Centro,Bueno,3956.6880224805004,49471.11976410656,8,0
59,Secundaria,Casado,Autonomo,Este,Bueno,4775.948489993332,20430.42215065972,9,0
40,Tecnico,Soltero,Autonomo,Norte,Bueno,4815.160982881398,49554.956264931105,10,0
35,Universitario,Soltero,Empleado,Este,Regular,2797.10585599977,8640.386356517743,8,1
42,Universitario,Divorciado,Autonomo,Centro,Bueno,4226.426077972334,13423.93902066355,13,1
36,Secundaria,Casado,Empleado,Centro,Bueno,4189.473596007456,5361.790111960913,4,1
24,Universitario,Soltero,Empleado,Norte,Excelente,3596.6759928405704,14315.187307739601,8,1
58,Secundaria,Soltero,Autonomo,Oeste,Excelente,6708.862760487707,38628.940029282545,3,0
37,Secundaria,Soltero,,Este,Excelente,4048.3808265506905,42793.293550744034,1,1
35,Universitario,Soltero,Empleado,Centro,Excelente,5146.240576443112,39165.739610026016,18,1
30,Posgrado,Soltero,Desempleado,Norte,Bueno,7247.744866741948,31922.223130217117,0,1
28,Universitario,Soltero,Empleado,Este,Bueno,7036.882084584242,26184.359113609633,20,1
35,Universitario,Casado,Empleado,Centro,Excelente,7211.039867209989,35726.510171468675,0,1
27,Universitario,Casado,Desempleado,Este,Bueno,2744.0359745481005,20150.843914093868,11,1
42,Universitario,Casado,Autonomo,Este,Excelente,1051.8739158180524,42224.10922348539,10,1
36,Secundaria,Casado,Empleado,Norte,Bueno,2679.6809592463705,34182.314604862484,0,0
29,Tecnico,Soltero,Empleado,Sur,Bueno,2806.6928884691024,35192.43022622602,13,0
55,Tecnico,Viudo,Empleado,Sur,Bueno,7347.394352419769,27260.86366332449,10,1
61,Secundaria,Divorciado,Desempleado,Centro,Excelente,5474.547676433389,44376.220226347454,6,0
22,Universitario,Divorciado,Empleado,Sur,Regular,1388.2685091360472,13348.721950273572,1,1
53,Tecnico,Divorciado,Empleado,Este,Bueno,1774.7258912799282,19676.235014691487,14,1
26,Secundaria,Divorciado,Empleado,Oeste,Bueno,1920.8681039022229,39104.485914206765,7,1
51,Secundaria,Casado,Empleado,Norte,Regular,5339.036586816247,25144.69591033755,21,0
43,Universitario,Soltero,Pensionado,,Bueno,6094.980983650422,44571.48665778535,19,0
41,Secundaria,Casado,Empleado,Oeste,Bueno,6989.436156070852,17973.566668379764,24,1
37,Universitario,Casado,Autonomo,Centro,Bueno,7572.58316580495,19097.178272162593,14,1
28,Tecnico,Casado,Empleado,Oeste,Regular,2252.2728131823806,44548.05367994464,7,0
28,Tecnico,Casado,Autonomo,Oeste,Bueno,3030.3618900131532,23754.145688920013,9,1
23,Universitario,Soltero,Desempleado,Norte,Bueno,2530.3247413627805,26290.10462592185,18,1
35,Universitario,Soltero,Empleado,Centro,Bueno,3383.083285756192,17305.422051448288,2,0
52,Tecnico,Divorciado,Empleado,,Regular,7385.588773450996,14556.827166775014,19,1
62,Universitario,Casado,Empleado,Oeste,Excelente,4940.810481963403,33141.48683108121,13,1
35,Universitario,Casado,Autonomo,Sur,Bueno,6114.981660736394,6872.19241551899,8,1
26,Secundaria,Soltero,Empleado,Centro,Bueno,4328.85850011283,44084.35941796255,8,1
32,Universitario,Soltero,Desempleado,Oeste,Bueno,1007.7769760200966,39180.95370149029,20,0
61,Universitario,Divorciado,Autonomo,Oeste,Bueno,1262.2074991842633,10346.664921584335,24,0
26,Universitario,Casado,Desempleado,Sur,Bueno,4673.045825128777,35006.977345403706,5,1
50,Universitario,Casado,Autonomo,Este,Bueno,5975.281050704185,30529.013142996107,7,1
32,Universitario,Casado,Empleado,Oeste,Bueno,2350.379798206867,10042.217486095562,10,1
26,Universitario,Casado,Empleado,Oeste,Bueno,5997.748932744589,14386.97179646139,7,1
53,Universitario,Soltero,Empleado,Norte,Bueno,6636.793569081289,21040.338682957885,11,1
57,Universitario,Casado,Desempleado,Centro,Regular,3765.661844207201,35262.89402702822,9,1
36,Universitario,Casado,Autonomo,Centro,Bueno,6174.218476477556,32297.44703203329,22,0
40,Universitario,Casado,Autonomo,Sur,Regular,3709.0156423649114,27079.5075361582,3,0
43,Universitario,Casado,Empleado,Centro,Regular,5684.124532076144,38652.11661258768,15,1
55,Secundaria,Divorciado,Empleado,Este,Excelente,6300.7787551007095,38138.94924070213,19,1
38,Universitario,Soltero,Autonomo,Este,Bueno,7941.871651818397,31275.098549050537,5,0
33,Universitario,Divorciado,Empleado,Sur,Bueno,3286.855966857892,39562.514085856434,8,1
46,Secundaria,Soltero,Empleado,Este,Bueno,3759.4936201372025,17378.90536418125,22,1
38,Universitario,Casado,Autonomo,Oeste,Excelente,1992.4644277532336,44181.22688780767,4,1
31,Secundaria,Soltero,Empleado,Este,Bueno,2269.3260204930093,31130.594204295096,20,1
49,Tecnico,Soltero,Empleado,Oeste,Bueno,5792.444018708319,41295.8121768091,23,1
39,Universitario,Casado,Empleado,Oeste,Bueno,7402.728249112228,27767.676134723915,5,1
39,Secundaria,Soltero,Empleado,Oeste,Excelente,3641.155651960932,11703.474004445337,16,1
53,Universitario,Casado,,Norte,Excelente,2094.880017215897,27578.096305237123,16,0
35,Universitario,Divorciado,Empleado,Centro,Excelente,2852.716395557557,19184.471525052817,24,1
37,Tecnico,Soltero,Empleado,Este,Regular,4076.372274618598,35177.45276581763,23,1
39,Secundaria,Casado,Empleado,Sur,Regular,2892.6823714306524,24313.895795002052,21,0
37,Secundaria,Casado,Autonomo,Sur,Regular,2481.769398477437,41969.527441456696,12,0
38,Universitario,Casado,Empleado,Este,Regular,6099.088319050973,34225.55310377392,16,1
28,Posgrado,Soltero,Empleado,Centro,Excelente,856.483432932487,34542.677218534875,13,1
33,Universitario,Soltero,Empleado,Sur,Malo,4682.459796822679,11640.611341062184,1,1
55,Secundaria,Soltero,Empleado,Oeste,Malo,6515.121010614228,49228.23855807323,18,0
31,Universitario,Soltero,Empleado,Norte,Regular,2716.843661485771,42242.08525430295,2,1
26,Tecnico,Soltero,Autonomo,Este,Regular,5143.698876406525,39661.23934347404,1,0
42,Universitario,Casado,Desempleado,Centro,Regular,5616.080760454048,17180.546032841346,1,1
24,Secundaria,Divorciado,Empleado,Oeste,Bueno,5516.177814116648,27245.950989514364,21,0
40,Universitario,Divorciado,Empleado,Sur,Bueno,4010.1173662307674,7718.056215642104,6,1
56,Tecnico,Casado,Desempleado,Este,Malo,3295.36151270561,27385.322856472594,3,0
27,Posgrado,Soltero,Empleado,Sur,Bueno,6818.653325800257,8148.573077681076,16,1
35,Tecnico,Soltero,Autonomo,Este,Bueno,6260.810890399023,28098.85435549046,5,1
25,Universitario,Soltero,Empleado,Oeste,Regular,3113.03724858017,32787.37212759037,6,1
39,Posgrado,Soltero,Desempleado,Oeste,Bueno,1541.7381999838838,20119.602395245216,19,0
50,Secundaria,Casado,Autonomo,Sur,Bueno,1317.0143272073783,25428.699038233368,5,0
56,Posgrado,Casado,Desempleado,Centro,Bueno,1478.7870408723395,43907.01599605471,8,0
59,Universitario,Soltero,Autonomo,Este,Bueno,4996.659400582708,6319.594090437659,19,1
37,Secundaria,Soltero,Empleado,Sur,Malo,1171.9676659687257,39794.91175698299,3,0
41,Tecnico,Divorciado,Desempleado,Este,Excelente,3225.8734997410766,9366.972998813624,4,1
45,Universitario,Casado,Empleado,Oeste,Excelente,6223.037853782452,2798.6911574267915,18,1
56,Secundaria,Soltero,Empleado,Este,Excelente,2919.306798910722,10093.155534507341,9,0
40,Universitario,Divorciado,,Este,Malo,6295.818155696935,38487.116308553996,17,0
25,Tecnico,Viudo,Autonomo,Este,Excelente,6167.362675090798,20851.17759350614,14,0
54,Universitario,Soltero,Desempleado,,Excelente,2569.9553549591574,43753.50532546292,24,0
