edad,salario,años_experiencia,horas_trabajo,satisfaccion,num_proyectos,num_empleados,departamento,ciudad,genero,nivel_educacion,tamaño_empresa
18,81319.33815970915,-4.0,43.33134836021762,6.7241480234272935,2,50,IT,Sevilla,M,Máster,Mediana
51,70084.52038860077,5.755506366041457,42.889892618197784,9.128298357500576,2,50,Marketing,Sevilla,F,Grado,Mediana
37,82452.88058106483,15.0,42.88681762553331,5.485218124192068,1,50,IT,Valencia,F,Máster,Mediana
34,52631.16667204166,12.0,39.35670276823972,7.580231828971916,4,500,IT,Sevilla,F,Doctorado,Mediana
29,37711.36622781995,7.0,47.03467372945875,9.03430300038491,3,100,RRHH,Barcelona,F,Bachillerato,Mediana
38,16301.5764045056,7.102676168360372,37.579407527075915,7.200899086767885,1,10,Ventas,Valencia,F,Grado,Grande
34,32111.476093747504,12.0,44.77634618603603,6.8287025341011205,2,50,RRHH,Valencia,F,Máster,Mediana
46,23822.2834811297,9.94712699536285,39.80628552505228,4.521194774579367,2,10,RRHH,Madrid,F,Grado,Mediana
36,107524.21518831575,9.017368144881228,36.95824617660331,8.698807882646836,2,100,RRHH,Valencia,F,Grado,Grande
36,33258.21535076935,9.010222560325095,42.96265153658881,8.155770721656392,4,50,Marketing,Sevilla,F,Bachillerato,Grande
31,38622.96796100266,9.0,42.04818059341997,6.564919461164191,8,50,IT,Madrid,M,Bachillerato,Pequeña
34,47845.99469864948,12.0,41.78486379633463,9.831594112071885,5,100,Finanzas,Sevilla,F,Máster,Pequeña
38,37115.918371359294,16.0,40.406392110281,8.172384957942638,2,10,Ventas,Barcelona,M,Grado,Mediana
18,84755.46612520145,-4.0,39.810534591415845,7.225023444860954,4,10,RRHH,Barcelona,F,Bachillerato,Grande
21,26600.234729091015,-1.0,51.94185996435219,7.4266465241536785,2,50,IT,Madrid,M,Doctorado,Pequeña
42,40026.76873397176,8.912753721492843,45.921283225980865,8.043953472346182,3,10,Ventas,Madrid,F,Máster,Mediana
36,25053.397026295297,11.346520167545783,43.61413447492756,6.322680792699218,3,50,Finanzas,Sevilla,M,Grado,Pequeña
33,18769.50475650024,8.40475106387554,40.55899579101694,4.864721822612813,6,1000,Finanzas,Barcelona,F,Grado,Mediana
35,26745.337940775826,13.0,45.03578600298334,8.623834803651928,7,500,RRHH,Madrid,F,Máster,Grande
38,35649.1863206149,6.710433132909352,42.589973881957256,7.249924866701995,3,500,Finanzas,Barcelona,F,Grado,Mediana
29,29300.1785177148,7.0,40.131023763870175,5.732970403429528,3,500,Finanzas,Barcelona,M,Máster,Mediana
27,25688.263927412976,5.0,38.48217837367042,7.168731842662525,2,50,Ventas,Barcelona,F,Máster,Grande
36,17976.871035579898,8.712412908205089,39.595413311686556,4.920000132490859,2,10,Ventas,Sevilla,M,Bachillerato,Pequeña
25,34837.414365887926,3.0,24.147871320609724,8.76245627481055,1,10,RRHH,Sevilla,M,Máster,Grande
39,17113.789362295483,7.2177367523972915,41.05300419648821,8.923482464895988,4,500,IT,Barcelona,M,Grado,Pequeña
18,53105.085875589335,-4.0,37.5576195994482,8.192178404530921,3,100,RRHH,Barcelona,M,Grado,Mediana
45,37843.7029500964,11.25929410859249,47.96334999141442,5.856081082298362,1,10,Marketing,Barcelona,M,Doctorado,Mediana
39,17522.20565764326,10.467635275952304,40.096720354058775,6.310395796025496,4,50,Finanzas,Valencia,F,Grado,Mediana
37,31113.44940617614,15.0,34.05518290232519,8.571021020564089,1,50,IT,Valencia,M,Máster,Grande
44,24932.35900533312,11.497631268242493,39.75059922935941,8.411934836282384,5,50,Ventas,Sevilla,M,Máster,Grande
51,42599.05100833109,16.441568965906463,34.76939457468748,9.564545658854819,4,500,Marketing,Barcelona,M,Grado,Grande
45,70985.09632059839,22.996393809025445,42.36703707856233,7.448012538323959,3,50,Marketing,Valencia,M,Doctorado,Pequeña
18,14220.128859662776,-4.0,41.45473682169742,6.974222712843679,5,500,Finanzas,Madrid,F,Grado,Pequeña
22,38465.34709744313,0.0,44.789198155541335,6.805972705576535,0,50,Ventas,Madrid,F,Grado,Mediana
28,33521.20833802329,6.0,36.045591041527175,6.635215950615294,1,100,IT,Barcelona,F,Máster,Grande
35,50800.934965263754,9.955795046534364,40.17004048114073,5.2777424398938075,1,500,Ventas,Valencia,M,Grado,Mediana
40,40400.53531039844,18.0,33.174891022866824,7.395354242404021,4,500,Finanzas,Madrid,M,Máster,Grande
27,24934.691210621404,5.0,43.50747390962357,8.211658394953776,2,10,Marketing,Sevilla,M,Máster,Grande
36,30960.671977467788,6.269576034594993,42.59435590220061,7.446547960790285,6,10,Finanzas,Madrid,F,Grado,Mediana
27,24391.42881752032,5.0,42.47902510513785,5.9358120376674774,1,50,RRHH,Sevilla,M,Grado,Grande
28,62193.363027700216,4.892971185424423,40.008095156784705,6.274306950267341,4,50,Marketing,Madrid,F,Bachillerato,Grande
20,36704.54338497216,-2.0,42.073864453943955,8.53211961861063,4,100,Finanzas,Madrid,M,Máster,Grande
25,93957.26618935094,3.0,48.02169554154298,6.259487233048683,1,500,IT,Valencia,M,Grado,Mediana
21,35230.57502020607,-1.0,38.57452871478993,6.966826575027069,2,10,IT,Madrid,F,Grado,Grande
25,25483.758751972902,3.0,40.693225918550425,7.891845151671736,3,50,IT,Madrid,M,Grado,Pequeña
45,17037.001280297285,18.74387417840931,34.56936850409295,7.506838521890561,8,10,RRHH,Sevilla,F,Grado,Mediana
25,14741.621432111027,3.0,35.65869519200834,9.113088608532614,0,500,Ventas,Sevilla,M,Máster,Pequeña
61,16447.55361132387,10.11132708727446,40.489066465466536,8.897396766416207,1,1000,IT,Madrid,F,Doctorado,Pequeña
39,41504.756973023745,4.667341577736315,45.519667733509536,6.8309692159732,3,50,RRHH,Barcelona,M,Grado,Grande
36,46833.896860078035,7.503984815504587,38.718595878742136,6.7304737879424446,1,10,IT,Madrid,M,Grado,Mediana
26,16471.792458658816,4.0,38.82041735343938,6.9055765567019245,4,100,RRHH,Madrid,M,Máster,Pequeña
42,56812.92644294197,9.56094134434483,37.96557377747813,7.892213988104766,4,100,IT,Valencia,M,Grado,Pequeña
29,28523.09742963579,5.460008314546438,37.32621664577839,7.018931483901244,0,50,Ventas,Madrid,M,Máster,Grande
36,39081.18804365116,14.0,41.47485727854411,8.127982678939933,1,500,Finanzas,Madrid,F,Grado,Grande
60,81316.99498758651,2.871606539558009,32.51371177410678,8.242868630443255,6,1000,IT,Sevilla,F,Grado,Pequeña
34,56864.10957580461,12.0,46.40469788333364,7.6926031631753276,5,50,Finanzas,Sevilla,M,Doctorado,Grande
46,31752.751946564546,16.695722301321187,36.672888509352696,7.463826078119016,2,50,IT,Sevilla,F,Grado,Pequeña
27,23257.98719506433,5.0,43.60951742719071,7.100853169945975,3,10,Ventas,Sevilla,F,Grado,Mediana
34,12383.154245097689,9.058763400226798,33.65000701303062,5.989552909487727,7,50,Finanzas,Madrid,F,Grado,Mediana
52,25347.19470519428,17.628388405343117,43.34420065273109,7.393310023067357,1,50,RRHH,Barcelona,F,Doctorado,Grande
28,32677.265831470446,6.0,43.359723039072485,4.455277994133279,4,50,IT,Valencia,M,Máster,Grande
53,22168.114162869126,7.99055143675654,41.921010360029484,8.996071147312342,3,10,IT,Valencia,F,Grado,Pequeña
42,34008.69534879751,8.44113700865322,35.027857391001035,6.474071170783716,2,10,RRHH,Barcelona,F,Máster,Mediana
29,37738.11767223846,7.0,41.24774094799039,8.972435142959496,2,10,Ventas,Barcelona,M,Grado,Pequeña
41,32453.77373138647,19.0,34.08471907632806,5.524144309732901,3,50,Marketing,Valencia,M,Grado,Mediana
44,26238.910184385673,8.56418492653859,38.73618372451907,6.972636327723112,6,100,IT,Madrid,M,Máster,Mediana
41,39510.72116593546,7.875583879349263,45.14706550477663,6.971180152564408,4,100,RRHH,Valencia,M,Máster,Pequeña
19,45295.83319475341,-3.0,43.98350963535371,6.143062708197831,1,50,Marketing,Barcelona,M,Grado,Mediana
27,21053.04451678444,5.0,40.075914712702165,9.170172102293273,3,50,IT,Madrid,M,Bachillerato,Pequeña
32,73531.28124809387,10.0,35.12596712038579,6.113784454516309,3,500,Finanzas,Valencia,M,Bachillerato,Mediana
34,34568.76936247669,9.072239256327258,43.22793856087097,6.311592841489395,1,50,RRHH,Madrid,M,Máster,Mediana
41,36659.38741940429,15.663877876110181,40.096906188490124,6.785726936540721,2,1000,Finanzas,Madrid,F,Máster,Mediana
36,51746.248286909606,6.034614464071311,28.398422008847884,8.181593095823146,1,50,Ventas,Barcelona,M,Máster,Grande
21,40806.965368266996,-1.0,43.91314913158259,7.90488059346102,2,100,Marketing,Sevilla,F,Máster,Pequeña
38,58487.498934483585,11.541803094355947,39.87883583065154,6.044712013911488,4,10,RRHH,Valencia,M,Máster,Mediana
41,41921.83461050732,6.30080924506339,46.01225623991536,6.762531093166566,0,100,IT,Barcelona,M,Máster,Mediana
40,26736.402696510035,11.289619206626117,34.52364740578598,9.07855230312278,2,500,IT,Valencia,F,Grado,Pequeña
45,43510.24743721463,11.67829789873063,24.116480934019997,7.846124892025065,0,500,Marketing,Sevilla,M,Grado,Pequeña
43,20499.11300905963,2.173977710894656,41.39541929172593,6.840529736716345,5,1000,Finanzas,Sevilla,M,Grado,Grande
39,38341.18228153445,5.751979385507589,41.457818383409865,7.041751586683699,1,10,Finanzas,Sevilla,F,Grado,Mediana
34,35717.105714495585,12.0,31.546641861967743,7.818674953482489,1,50,RRHH,Sevilla,F,Máster,Mediana
18,32726.5374757802,-4.0,35.10750227066697,5.867006344189454,1,50,RRHH,Valencia,F,Máster,Mediana
39,34054.96937112098,5.124788104733664,53.77608871859951,6.877416611216024,5,50,Finanzas,Madrid,F,Grado,Grande
37,14172.737122828355,3.4455444772799777,38.47194692923098,3.8248841619953877,2,10,RRHH,Madrid,F,Máster,Pequeña
37,27601.83530712824,5.488147116391237,43.65479488188108,6.15319194367601,2,500,Finanzas,Sevilla,F,Grado,Grande
22,38041.10066190634,0.0,36.74670086315808,9.322433078332244,2,500,Marketing,Sevilla,M,Grado,Pequeña
24,39337.289726913776,2.0,29.548485505734217,5.11172659885025,1,50,RRHH,Madrid,M,Grado,Mediana
45,21723.77212473993,12.584764005881711,39.14870876602047,1.5667259847852189,2,10,Finanzas,Barcelona,M,Grado,Pequeña
34,68381.24844140327,6.244966868474658,38.67197719856947,4.319032802848813,1,10,RRHH,Sevilla,M,Grado,Grande
41,23550.74128202116,10.83699122832329,38.00060880665814,4.8681518949337645,8,100,IT,Madrid,M,Grado,Mediana
35,58966.72615130303,13.0,39.42679582246804,7.193700898935161,10,50,IT,Barcelona,F,Máster,Mediana
35,44963.088694807244,13.0,41.32134135822818,4.049012123849966,3,500,Ventas,Madrid,F,Grado,Pequeña
44,26288.486458710893,10.752639427012799,39.249415243730965,5.008684854703419,3,100,Finanzas,Barcelona,M,Grado,Mediana
29,88225.86441172397,5.307402053206829,33.679969160263184,8.583384141689908,5,100,Ventas,Valencia,F,Bachillerato,Pequeña
35,19993.881567783887,9.179403214072346,42.430923957809696,8.20969223535952,0,50,Finanzas,Barcelona,M,Doctorado,Mediana
30,57502.11949018658,8.0,30.253141223387885,6.55750213209717,2,10,RRHH,Sevilla,F,Grado,Grande
30,59891.57714983104,8.0,29.748212713579,4.532266930164251,3,500,Finanzas,Barcelona,M,Máster,Mediana
31,25969.80758391564,3.4269117671066347,43.69590247350784,7.777933942092697,1,100,IT,Barcelona,M,Grado,Pequeña
37,72855.45218209589,9.194558691946364,42.535101360676784,8.867533133265976,0,1000,RRHH,Sevilla,M,Grado,Grande
30,32047.573277148684,8.0,39.71302317462982,8.974900200653035,1,50,IT,Valencia,F,Máster,Grande
47,41954.74492846217,9.875254699751999,33.02275747622464,6.992332770485968,2,100,RRHH,Barcelona,F,Grado,Mediana
26,41363.78089881217,4.0,36.46044529662962,8.345256322128758,0,10,Finanzas,Valencia,M,Máster,Mediana
33,33956.84148787818,6.430672872731752,38.68626626156748,5.917455044355132,6,100,Finanzas,Madrid,F,Grado,Grande
30,54469.93279507372,8.0,32.020530157129436,6.158192592285278,5,100,IT,Madrid,M,Máster,Mediana
49,54000.27187608791,9.55831822886008,36.304856709883836,8.352712806731674,3,100,Marketing,Sevilla,M,Máster,Mediana
36,15149.669770616543,10.358444765274163,43.2616516908834,8.411323054151058,3,100,Finanzas,Valencia,F,Grado,Mediana
45,69714.95397486615,14.786873989538472,47.13652682144608,6.550798029637674,1,10,Marketing,Sevilla,M,Grado,Pequeña
20,15815.630560453976,-2.0,37.90282623670725,4.828848315039506,2,1000,RRHH,Sevilla,M,Bachillerato,Grande
37,60856.450670392784,15.0,43.782441771580494,8.227936052401608,6,1000,Marketing,Barcelona,M,Bachillerato,Mediana
43,63790.05429665432,4.851163949849197,30.429699647062662,8.266064805577859,2,10,IT,Madrid,F,Máster,Mediana
35,21047.073112211216,10.628830326899207,43.29725620556806,8.365808746528351,5,500,Ventas,Sevilla,M,Bachillerato,Pequeña
45,29572.2841689369,6.235144787259145,35.9802579263626,3.442454352630252,5,10,Ventas,Barcelona,M,Grado,Pequeña
29,20892.54479109103,5.443012137488842,41.53672808353985,9.658987038363655,2,100,IT,Barcelona,M,Grado,Mediana
49,32615.38814120815,20.331647687131273,38.761237908801455,8.322602778648315,5,50,Ventas,Valencia,M,Grado,Mediana
57,31131.730704005382,4.984095399085202,46.602070048919174,8.017342253919814,5,1000,IT,Madrid,F,Bachillerato,Mediana
31,53628.1966763967,9.0,35.627821758300406,8.720541889921197,4,10,Finanzas,Valencia,M,Grado,Pequeña
30,69923.31168053321,4.785971714779469,43.13803148780916,8.695451067757013,4,50,Marketing,Valencia,M,Máster,Pequeña
49,72972.78959683958,15.778639014155674,38.60246268351733,8.895375841106196,1,50,Ventas,Sevilla,F,Grado,Mediana
50,27416.930053031057,7.723957707542574,39.208472609951684,5.704024198764849,0,50,Finanzas,Valencia,F,Máster,Mediana
29,32708.460788508397,7.0,39.08073053420395,9.30421138869474,1,100,Ventas,Sevilla,F,Bachillerato,Pequeña
30,15650.856202387487,8.0,35.77163447752943,8.046734121708552,1,10,RRHH,Valencia,F,Máster,Pequeña
32,24271.66663034008,10.0,39.92950517046664,6.755879808592704,4,100,IT,Barcelona,F,Máster,Grande
21,58831.094759432024,-1.0,39.686758889390894,6.801930044176503,1,1000,IT,Madrid,F,Grado,Pequeña
25,81453.81176543293,3.0,41.20620124203364,8.813164307089608,4,500,Finanzas,Madrid,M,Máster,Grande
24,19591.00015617957,2.0,40.422525728464315,6.61456357305214,3,500,RRHH,Madrid,M,Máster,Pequeña
27,27004.745003698055,5.0,43.989972748061184,8.027669133957042,1,50,Marketing,Barcelona,F,Grado,Mediana
34,35839.184808102094,8.38461691018031,44.61754308023684,7.987965198796653,7,50,RRHH,Barcelona,M,Máster,Pequeña
37,41776.13737938591,15.0,34.746883390860994,6.68588177864915,2,50,RRHH,Valencia,F,Grado,Grande
50,24226.400324934402,9.33628375924367,44.343862502953854,8.918523798498292,7,10,Marketing,Valencia,M,Grado,Pequeña
25,44892.702030890265,3.0,34.06831786445073,9.494513402685133,3,500,Marketing,Valencia,F,Grado,Pequeña
44,28654.916885682782,14.831936394275106,42.93927944068867,6.928500067081175,4,10,RRHH,Valencia,F,Máster,Pequeña
32,36054.02779760423,9.481121812649707,43.09869392351435,8.490756280765016,3,500,Ventas,Madrid,M,Grado,Grande
34,47721.7297758888,9.8228345759879,30.44341554168748,7.96648512640361,3,10,Ventas,Valencia,F,Grado,Grande
41,36432.30408467119,12.658249958128177,40.46489623264705,7.810137896374584,2,500,RRHH,Barcelona,M,Grado,Pequeña
23,29196.58574085055,1.0,37.65751943319842,9.880717553407829,3,10,Ventas,Barcelona,F,Máster,Pequeña
38,34378.79050194213,5.689196937140452,36.20617371032313,8.535439316448029,3,10,Marketing,Barcelona,F,Máster,Mediana
36,34745.957746926135,8.158685671599992,46.75426165349503,4.912800577949642,4,100,Marketing,Sevilla,M,Bachillerato,Grande
39,30181.8033914838,4.569673976549107,36.731604296812904,9.041817432307285,2,10,Ventas,Sevilla,F,Máster,Mediana
37,31907.678612609834,10.935747706026227,35.96811535440975,6.791308120663897,1,100,Marketing,Sevilla,M,Grado,Grande
59,80766.98707802575,20.168001396710718,40.378474700025464,7.57731564330647,3,50,IT,Valencia,M,Grado,Pequeña
28,48072.21911060129,5.807765259005481,43.42794873149208,6.740438123746069,5,10,Marketing,Madrid,M,Grado,Pequeña
29,31327.758639215343,4.128573791440908,39.29175706994936,6.009737900694436,5,500,RRHH,Madrid,M,Máster,Pequeña
28,51455.73498770644,6.0,45.83185272834626,6.846611718453293,1,50,Finanzas,Valencia,M,Máster,Mediana
29,30732.93792835282,7.0,42.654878309820454,7.4623484080352265,1,100,Ventas,Valencia,F,Grado,Mediana
28,65287.92084776529,6.0,29.10894340134285,9.294751642416985,5,50,Ventas,Sevilla,F,Grado,Pequeña
46,43687.665887120784,7.943489599736743,37.35266518246496,8.617175648569251,2,100,Marketing,Barcelona,M,Grado,Pequeña
49,34418.480673890765,11.025214640047396,37.190789503241504,4.820850173384588,9,50,Marketing,Barcelona,F,Bachillerato,Mediana
29,45426.842913314715,7.0,42.39680476714711,6.942975913755149,1,10,Finanzas,Sevilla,M,Doctorado,Pequeña
26,16556.961453000076,4.0,26.87591471812944,7.645387771704707,5,50,Finanzas,Sevilla,F,Grado,Pequeña
39,20673.671584058735,6.2496001805293515,52.74504854358861,5.224867922278806,7,50,RRHH,Madrid,M,Grado,Grande
29,19991.000910484705,5.300091911941335,42.65513047447105,6.499710538847225,4,50,IT,Sevilla,F,Máster,Pequeña
41,39006.030734763626,13.140781371926938,40.74438401958845,9.623139193738526,4,100,RRHH,Barcelona,M,Bachillerato,Pequeña
37,86358.0668628645,7.5918230904317126,45.907838582095735,9.436096626317548,2,100,Ventas,Barcelona,F,Máster,Mediana
19,110818.61815801602,-3.0,51.71827026406312,6.856436344030797,5,10,Marketing,Valencia,M,Máster,Grande
50,49962.37747715147,6.201271083808765,44.35373322294202,7.3720560303251474,4,50,RRHH,Madrid,M,Máster,Mediana
52,46649.72155615887,9.364382221370468,44.7440654823581,7.25660469581036,7,50,Marketing,Valencia,F,Bachillerato,Pequeña
28,14756.975023211031,2.909517619563648,40.653450122321914,7.133588348818073,3,10,Marketing,Madrid,M,Grado,Grande
31,27685.47261123382,7.8626044146126866,39.292371233165255,6.6604251187172085,5,10,RRHH,Valencia,M,Bachillerato,Mediana
37,24492.154580473085,6.5278441373982155,37.6210227799755,7.055901006495253,5,10,RRHH,Madrid,F,Grado,Pequeña
38,26624.209192339185,15.493132508664672,35.86944004142729,6.794526500746205,2,1000,Finanzas,Sevilla,F,Máster,Mediana
41,33387.207302732495,4.885298710730105,36.56492950150251,5.266564579308204,4,100,IT,Barcelona,M,Bachillerato,Mediana
55,28679.983263443275,8.732562041887146,33.24722017828508,8.201074926130158,2,10,Finanzas,Sevilla,M,Máster,Mediana
33,13498.719320955119,10.87443469306273,39.62064274657488,5.481668159115242,4,10,IT,Madrid,M,Grado,Grande
27,52783.56372042295,5.0,31.576662113868068,4.39398290479267,0,100,RRHH,Madrid,M,Máster,Mediana
21,21239.724131875977,-1.0,40.954582620718554,8.498454084411422,3,50,IT,Valencia,F,Grado,Grande
27,40930.199025438196,5.0,39.81834695978829,7.882976697609916,5,100,Ventas,Madrid,M,Grado,Mediana
34,102440.90091884423,9.651739115038243,40.73467649193344,4.860677013696242,3,500,Finanzas,Sevilla,M,Grado,Pequeña
52,22932.43823880112,15.486908600746192,37.38934214990004,8.300708048065335,2,50,Finanzas,Madrid,F,Máster,Mediana
29,10248.188514208967,7.0,55.38430185090252,8.695018105013872,2,10,Finanzas,Madrid,F,Grado,Pequeña
37,31476.543261722203,10.126866275259587,46.80057950090156,3.315925267376647,5,100,Marketing,Valencia,M,Grado,Pequeña
34,62974.163463193094,12.0,33.77728749957639,6.766262294255498,1,1000,Marketing,Madrid,F,Bachillerato,Mediana
46,96681.14975371197,24.0,41.16434043713449,5.922887129571828,1,50,RRHH,Valencia,F,Grado,Mediana
60,19638.06792883446,10.524667228175044,36.959969285313385,7.618088814965823,3,100,RRHH,Barcelona,F,Máster,Pequeña
29,46553.13426641457,7.0,34.92760136646293,8.288450735762977,4,50,Marketing,Valencia,M,Máster,Mediana
30,28777.37512954024,8.0,33.29963964438033,7.638118465489462,1,50,Finanzas,Madrid,M,Grado,Pequeña
45,34441.78625302875,15.647857031625357,42.161083453796266,6.006623510098555,7,100,Marketing,Barcelona,M,Grado,Grande
41,136239.77631752976,14.687574438092255,36.59309882465213,8.68544938628346,1,500,IT,Madrid,F,Grado,Pequeña
53,17128.770872114208,7.074628393418114,44.83913012012602,7.861361231903463,2,100,Finanzas,Valencia,M,Doctorado,Mediana
40,41227.87279493765,10.845375564854615,44.9689110726522,5.9934457704719915,2,100,Marketing,Sevilla,M,Grado,Mediana
31,45882.84531988093,9.0,46.86957192605725,8.732273245570461,5,10,RRHH,Barcelona,M,Máster,Mediana
40,62498.20794726596,17.12118845723258,35.738066169629484,8.728737486292221,3,10,Marketing,Sevilla,F,Máster,Pequeña
46,38138.95869995585,8.739885684262273,42.37682805346005,3.472726935980492,2,50,Ventas,Sevilla,M,Máster,Mediana
43,42362.77340154131,10.726453764439414,43.16227108321151,8.936645763050603,4,10,Marketing,Barcelona,M,Máster,Grande
40,29857.033412925066,11.288015012363442,37.62910912448017,7.203926838605536,2,100,Finanzas,Sevilla,M,Bachillerato,Mediana
45,41546.28851835895,9.504803545165537,36.14114021303563,2.886865467328859,2,10,Marketing,Sevilla,M,Doctorado,Mediana
46,30589.248263240057,10.600837084045406,48.047603328879866,6.417691149949354,5,100,RRHH,Sevilla,F,Máster,Mediana
48,49552.398534218344,2.8188691560729744,41.13747937866027,7.848864087214631,2,500,IT,Sevilla,M,Grado,Pequeña
41,30187.85082858306,19.0,43.17983875355869,8.347618305836805,4,50,Ventas,Barcelona,M,Máster,Pequeña
33,43850.88574170658,8.571128085508029,35.889619940860364,8.900938301162778,0,10,Finanzas,Madrid,F,Máster,Grande
36,35788.02406708105,8.881402115109704,33.90357766738903,6.247470451918544,8,100,RRHH,Sevilla,F,Máster,Grande
47,63769.17010751546,3.894293415620871,37.152751127539446,9.400987641006495,1,1000,Ventas,Barcelona,F,Grado,Mediana
26,35394.19625937606,3.547263647549865,39.37989306305001,9.309344437405874,5,100,Marketing,Barcelona,F,Grado,Mediana
38,14965.214683589935,11.64886781322454,34.67889996591325,8.13029221033624,2,10,Ventas,Barcelona,F,Bachillerato,Pequeña
31,68251.91357321876,9.0,39.95077595674808,8.894357468926126,5,10,IT,Barcelona,M,Máster,Pequeña
35,23089.513896430166,13.0,31.5574740596575,4.117333663057849,1,50,Ventas,Valencia,F,Doctorado,Mediana
47,26189.578165619907,6.192910362182951,34.39976288765064,8.621823356950847,4,10,Ventas,Madrid,F,Máster,Grande
36,26961.611931372772,13.196773251909224,43.35455624138437,7.4767908820828115,3,500,Marketing,Madrid,F,Grado,Mediana
35,72201.71272737854,8.81585586094348,43.01895260138947,6.918478111487837,3,500,Marketing,Sevilla,M,Máster,Pequeña
21,12483.498023708251,-1.0,38.040616173065665,7.485797627841438,2,10,Finanzas,Barcelona,M,Grado,Pequeña
42,174359.45259374558,4.6365917282204565,34.91117845461523,3.580273226496802,2,50,Marketing,Valencia,M,Grado,Pequeña
41,61576.05796267822,6.573555250754135,34.862982242369945,6.563657992312305,2,10,Ventas,Barcelona,F,Máster,Mediana
56,40603.902313400606,11.771532176018662,38.13365877029343,9.340882984135588,5,500,IT,Sevilla,M,Bachillerato,Grande
31,35332.30568766807,9.0,43.22259245822646,3.575359865528619,4,50,Marketing,Madrid,F,Bachillerato,Grande
37,41888.93699138955,10.078426844308291,44.64122845672162,8.715472227783906,2,100,Finanzas,Sevilla,F,Máster,Grande
37,47125.10788995324,2.73326311358636,37.517341322590156,8.804251680530886,4,50,Finanzas,Sevilla,M,Grado,Mediana
50,50141.67577011705,10.125871542055107,34.23253787007608,6.010260264829688,6,100,Ventas,Sevilla,M,Máster,Mediana
34,47944.63722140397,7.023813062817648,41.33921818933167,8.200700956715718,6,50,Marketing,Sevilla,M,Grado,Grande
37,37979.06404233878,10.8286669318374,35.882325146870755,6.7235501460936185,2,50,Marketing,Sevilla,F,Bachillerato,Mediana
41,32903.384040782104,15.860071828289374,37.40873680569399,5.898333784403407,1,100,Finanzas,Sevilla,M,Grado,Grande
36,33670.028485442264,7.527630723561423,46.62638045218519,7.433887211505383,2,50,Marketing,Sevilla,M,Máster,Mediana
30,32943.38825391969,8.0,44.135577142828836,6.2295067361331675,2,10,Ventas,Madrid,M,Grado,Pequeña
36,64015.7898573593,14.0,40.78987156125726,7.118411286227072,4,10,IT,Madrid,M,Máster,Mediana
45,48863.12793793875,10.583675615199677,33.64040499443639,8.46281426657235,2,50,Ventas,Barcelona,M,Grado,Pequeña
24,8348.237207372018,2.0,41.056982837353296,7.181202266357927,3,50,Marketing,Barcelona,F,Máster,Pequeña
36,50410.27933207131,6.24294423725088,45.313286453937636,6.976706693789906,3,100,Ventas,Valencia,F,Bachillerato,Pequeña
27,40029.34532962537,5.0,38.12183167117232,6.518247727252209,4,500,RRHH,Valencia,M,Grado,Grande
46,35977.37766709203,5.721678910294428,46.75557044993357,5.492356627164979,2,10,RRHH,Madrid,F,Grado,Mediana
19,29903.79796208793,-3.0,46.463726447591036,8.773585170798112,2,10,Marketing,Madrid,F,Bachillerato,Pequeña
29,63707.42265659603,7.0,48.31866416071737,8.3658440065225,2,10,Marketing,Valencia,F,Grado,Pequeña
38,58323.666365817546,7.14246027434285,41.526215632656765,8.351591693856683,1,50,IT,Madrid,M,Grado,Mediana
50,24675.377574471007,6.345980475510676,42.93695849903006,6.385419531318708,4,50,Ventas,Valencia,F,Doctorado,Mediana
34,44512.53632115697,6.4207719166214225,47.07093644165545,7.303398932648273,1,100,IT,Barcelona,M,Grado,Mediana
29,22340.83910853012,3.582076593374893,42.236969685344874,9.45835087876823,4,10,Marketing,Madrid,F,Grado,Mediana
53,18218.464971209152,11.522459291283132,37.49382946104894,7.8769390283626075,7,50,Marketing,Madrid,M,Máster,Mediana
20,26546.186659356186,-2.0,37.757285817360696,7.74644719302151,4,500,Finanzas,Valencia,F,Grado,Pequeña
18,55893.12902930243,-4.0,41.192774768868695,8.591714536731178,2,500,IT,Sevilla,F,Grado,Mediana
39,58487.16004318802,8.698822406573067,33.5471928902689,8.136501646728444,2,1000,Marketing,Sevilla,M,Grado,Pequeña
29,46936.11543655631,7.0,39.283705423179036,7.838520622932736,6,100,RRHH,Barcelona,M,Grado,Pequeña
24,52184.870433669304,2.0,45.48273559115127,8.763876864370326,1,500,Finanzas,Madrid,F,Grado,Pequeña
42,47008.755170024524,7.151026616155849,29.043730744173594,8.493053732486262,2,10,Ventas,Madrid,M,Grado,Mediana
37,26350.939352584173,10.137673142074366,47.672410508972575,8.917187599096872,3,10,Finanzas,Valencia,M,Máster,Grande
29,45069.511292967734,7.0,45.611871093515795,7.944720023388677,2,10,Ventas,Sevilla,M,Grado,Mediana
22,54187.45822638159,0.0,37.701176920847615,5.085863871453916,6,100,RRHH,Sevilla,M,Grado,Mediana
43,52952.240567202825,7.6624868316844905,42.716954139359046,8.423935911807535,3,500,Ventas,Barcelona,F,Grado,Mediana
41,65805.36742119658,9.367421037427844,40.01573863453163,7.890259448787687,3,10,IT,Sevilla,M,Grado,Pequeña
34,51748.56201545249,7.9960307558001205,46.14995184219342,3.5279227173666565,4,100,Ventas,Sevilla,F,Grado,Pequeña
53,43292.04174890946,8.641175956302966,44.91341571384971,6.434562133413397,0,100,Ventas,Sevilla,F,Máster,Grande
